transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description,transaction_time_numeric
8452,1023,2094,5413.11,0,2,48,0,55,2094,1672539651
8453,1076,2083,7231.63,0,0,15,3,43,2083,1672539652
8454,1095,2042,6930.63,0,1,23,4,62,2042,1672539653
8455,1020,2006,8858.4,1,3,47,2,51,2006,1672539654
8456,1085,2019,2828.65,0,3,39,5,52,2019,1672539655
8457,1058,2032,2231.35,0,0,32,1,39,2032,1672539656
8458,1048,2023,927.84,1,1,24,5,30,2023,1672539657
8459,1023,2073,6810.69,0,2,18,3,41,2073,1672539658
8460,1034,2002,9105.58,1,2,15,3,55,2002,1672539659
8461,1090,2017,8109.46,1,3,19,2,22,2017,1672539660
8462,1031,2067,3791.94,1,1,21,2,30,2067,1672539661
8463,1063,2020,971.52,0,1,16,5,65,2020,1672539662
8464,1024,2018,5375.77,0,3,25,0,40,2018,1672539663
8465,1068,2089,5539.91,0,3,19,1,50,2089,1672539664
8466,1005,2061,5613.16,1,0,40,2,29,2061,1672539665
8467,1044,2098,3435.67,1,1,37,5,61,2098,1672539666
8468,1011,2005,8005.42,0,1,26,0,45,2005,1672539667
8469,1019,2008,2417.28,0,3,7,2,33,2008,1672539668
8470,1077,2077,6584.81,1,3,46,0,49,2077,1672539669
8471,1020,2027,1123.27,0,0,4,5,64,2027,1672539670
8472,1064,2095,6565.42,0,3,32,1,36,2095,1672539671
8473,1097,2085,333.16,0,2,32,0,46,2085,1672539672
8474,1053,2038,9942.01,1,3,47,5,51,2038,1672539673
8475,1099,2048,7989.22,1,0,37,1,51,2048,1672539674
8476,1050,2080,6725.64,1,0,39,4,62,2080,1672539675
8477,1031,2054,1597.73,0,1,41,3,51,2054,1672539676
8478,1085,2021,190.71,0,3,29,3,27,2021,1672539677
8479,1057,2054,2266.64,1,2,30,4,37,2054,1672539678
8480,1093,2023,9050.79,0,3,10,3,39,2023,1672539679
8481,1082,2023,6784.42,1,2,10,5,61,2023,1672539680
8482,1022,2067,4765.73,0,1,11,5,57,2067,1672539681
8483,1027,2020,9520.21,0,2,10,2,25,2020,1672539682
8484,1074,2095,3639.95,0,0,45,4,56,2095,1672539683
8485,1094,2086,2792.37,0,1,28,3,51,2086,1672539684
8486,1045,2024,4807.67,0,0,20,3,49,2024,1672539685
8487,1007,2047,6985.26,1,0,25,5,52,2047,1672539686
8488,1083,2015,7901.69,0,1,47,1,25,2015,1672539687
8489,1034,2021,8636.8,0,2,44,5,64,2021,1672539688
8490,1097,2004,6792.17,1,2,6,5,31,2004,1672539689
8491,1015,2064,6792.33,0,1,49,1,31,2064,1672539690
8492,1007,2027,1384.49,0,1,21,4,54,2027,1672539691
8493,1022,2040,6409.32,1,3,16,3,25,2040,1672539692
8494,1060,2052,1974.9,0,1,16,1,68,2052,1672539693
8495,1052,2081,4443.49,0,2,3,3,49,2081,1672539694
8496,1061,2048,644.6,0,2,1,0,27,2048,1672539695
8497,1039,2034,3910.11,1,1,10,3,30,2034,1672539696
8498,1061,2080,743.55,1,1,32,0,66,2080,1672539697
8499,1096,2042,6179.69,1,1,1,4,26,2042,1672539698
8500,1097,2004,3396.2,1,3,9,3,53,2004,1672539699
8501,1069,2004,2446.37,1,1,30,0,51,2004,1672539700
8502,1030,2043,2730.27,1,2,50,0,28,2043,1672539701
8503,1049,2004,8765.23,0,0,24,0,59,2004,1672539702
8504,1088,2061,4864.32,1,3,48,1,66,2061,1672539703
8505,1091,2005,3880.98,0,2,4,5,32,2005,1672539704
8506,1050,2095,4087.66,1,1,31,2,57,2095,1672539705
8507,1061,2019,8729.07,0,3,27,0,29,2019,1672539706
8508,1034,2053,1806.22,0,1,40,2,63,2053,1672539707
8509,1019,2006,3273.9,1,0,31,3,62,2006,1672539708
8510,1068,2070,7591.85,1,1,49,3,47,2070,1672539709
8511,1056,2049,3765.51,0,0,45,1,38,2049,1672539710
8512,1002,2098,37.73,0,3,28,1,37,2098,1672539711
8513,1037,2077,2328.57,1,1,45,5,23,2077,1672539712
8514,1058,2093,145.96,0,0,37,2,67,2093,1672539713
8515,1049,2068,7492.91,1,2,16,1,31,2068,1672539714
8516,1087,2022,745.99,0,1,35,4,51,2022,1672539715
8517,1041,2021,5350.86,0,1,45,3,48,2021,1672539716
8518,1068,2013,174.27,1,2,3,5,21,2013,1672539717
8519,1088,2002,3745.96,0,2,21,4,41,2002,1672539718
8520,1006,2045,8131.42,1,1,7,1,38,2045,1672539719
8521,1013,2029,9073.09,1,0,17,0,36,2029,1672539720
8522,1069,2012,69.32,1,1,23,4,69,2012,1672539721
8523,1082,2054,9069.43,0,3,16,1,36,2054,1672539722
8524,1046,2009,5174.2,0,0,36,4,19,2009,1672539723
8525,1056,2015,493.7,0,0,25,4,69,2015,1672539724
8526,1079,2061,9281.98,1,2,42,0,39,2061,1672539725
8527,1084,2060,527.82,0,0,39,4,62,2060,1672539726
8528,1035,2054,2372.68,0,1,44,5,37,2054,1672539727
8529,1043,2069,3968.3,0,1,1,4,49,2069,1672539728
8530,1035,2057,2394.67,0,1,8,1,38,2057,1672539729
8531,1035,2018,8294.06,0,1,28,0,40,2018,1672539730
8532,1013,2078,3715.94,1,0,34,4,30,2078,1672539731
8533,1033,2082,1301.36,1,2,5,4,29,2082,1672539732
8534,1084,2001,5313.71,1,0,10,4,36,2001,1672539733
8535,1075,2040,6414.3,1,0,49,5,25,2040,1672539734
8536,1051,2061,6473.32,0,2,3,3,30,2061,1672539735
8537,1060,2061,4295.06,1,1,32,4,44,2061,1672539736
8538,1099,2033,8375.82,0,3,22,2,57,2033,1672539737
8539,1087,2017,6242.2,1,2,1,3,20,2017,1672539738
8540,1096,2042,5881.81,1,1,4,3,69,2042,1672539739
8541,1031,2085,119.38,0,0,2,0,48,2085,1672539740
8542,1094,2070,2171.39,0,0,26,2,20,2070,1672539741
8543,1087,2047,447.58,0,2,40,0,68,2047,1672539742
8544,1076,2079,1191.47,1,2,50,2,28,2079,1672539743
8545,1099,2086,1657.44,0,1,40,1,64,2086,1672539744
8546,1025,2092,8056.89,0,3,44,4,59,2092,1672539745
8547,1067,2013,2380.2,0,0,6,2,37,2013,1672539746
8548,1044,2062,297.84,1,2,23,1,55,2062,1672539747
8549,1087,2064,3654.72,1,0,24,3,57,2064,1672539748
8550,1089,2096,242.82,0,0,34,0,25,2096,1672539749
8551,1024,2074,2630.3,0,0,23,3,35,2074,1672539750
8552,1041,2026,1589.22,0,3,37,5,61,2026,1672539751
8553,1071,2017,2008.31,1,2,15,5,24,2017,1672539752
8554,1002,2029,9428.15,1,0,38,3,18,2029,1672539753
8555,1087,2066,7572.19,1,1,43,1,62,2066,1672539754
8556,1002,2017,5688.55,1,1,11,4,48,2017,1672539755
8557,1009,2019,6964.18,1,3,10,3,24,2019,1672539756
8558,1002,2029,3673.01,0,2,17,1,48,2029,1672539757
8559,1053,2085,8576.11,0,3,17,3,70,2085,1672539758
8560,1013,2011,5749.04,0,1,21,3,53,2011,1672539759
8561,1068,2096,8245.55,0,2,23,5,47,2096,1672539760
8562,1014,2013,9692.07,1,0,28,2,50,2013,1672539761
8563,1088,2092,426.18,0,3,22,3,54,2092,1672539762
8564,1058,2052,6236.58,1,1,12,3,44,2052,1672539763
8565,1045,2037,5339.13,1,3,14,4,49,2037,1672539764
8566,1029,2079,439.55,1,3,12,0,66,2079,1672539765
8567,1093,2014,8631.77,0,2,9,1,40,2014,1672539766
8568,1037,2032,4640.05,1,1,7,1,65,2032,1672539767
8569,1033,2029,9173.14,0,1,20,0,31,2029,1672539768
8570,1025,2033,9475.75,1,2,48,1,62,2033,1672539769
8571,1005,2024,9345.1,1,2,35,0,42,2024,1672539770
8572,1004,2094,6619.25,1,0,40,5,18,2094,1672539771
8573,1080,2085,2585.32,1,3,20,0,18,2085,1672539772
8574,1012,2039,2740.81,1,2,18,0,35,2039,1672539773
8575,1008,2043,6305.34,0,3,50,4,67,2043,1672539774
8576,1077,2091,9518.67,1,0,6,2,38,2091,1672539775
8577,1085,2060,448.01,1,2,13,4,66,2060,1672539776
8578,1028,2086,2865.44,0,1,40,1,37,2086,1672539777
8579,1077,2076,5572.8,0,0,50,2,39,2076,1672539778
8580,1082,2067,6053.7,0,3,37,5,49,2067,1672539779
8581,1016,2067,6937.92,1,2,37,4,56,2067,1672539780
8582,1091,2074,9258.03,1,1,24,0,36,2074,1672539781
8583,1016,2035,2259.04,0,3,42,3,26,2035,1672539782
8584,1012,2098,914.72,0,1,6,5,49,2098,1672539783
8585,1078,2017,5578.81,1,0,29,0,41,2017,1672539784
8586,1017,2042,6309.91,1,0,26,0,32,2042,1672539785
8587,1049,2055,1216.55,0,3,37,4,47,2055,1672539786
8588,1085,2048,5484.76,0,3,39,2,31,2048,1672539787
8589,1098,2085,3899.0,0,1,13,1,47,2085,1672539788
8590,1083,2019,6296.21,1,3,14,1,31,2019,1672539789
8591,1073,2075,5298.63,1,1,4,2,28,2075,1672539790
8592,1024,2095,2841.1,1,3,16,4,43,2095,1672539791
8593,1015,2005,8391.29,0,1,36,3,62,2005,1672539792
8594,1090,2096,2837.07,1,2,6,2,54,2096,1672539793
8595,1024,2050,3308.41,0,2,21,1,40,2050,1672539794
8596,1033,2081,9803.71,1,3,28,3,30,2081,1672539795
8597,1038,2007,1577.43,1,2,38,3,46,2007,1672539796
8598,1060,2026,1687.06,0,2,21,3,27,2026,1672539797
8599,1085,2024,7944.08,0,0,38,1,34,2024,1672539798
8600,1010,2002,3716.24,0,3,3,0,37,2002,1672539799
8601,1082,2019,1242.25,0,2,31,3,35,2019,1672539800
8602,1059,2082,6169.14,0,1,1,2,54,2082,1672539801
8603,1036,2005,532.81,1,0,23,0,48,2005,1672539802
8604,1099,2031,6997.12,1,0,48,2,64,2031,1672539803
8605,1055,2021,3805.06,0,2,43,1,25,2021,1672539804
8606,1089,2051,2354.99,0,0,44,5,28,2051,1672539805
8607,1086,2042,8118.06,0,3,49,5,28,2042,1672539806
8608,1099,2002,1034.46,1,3,28,0,42,2002,1672539807
8609,1099,2074,4205.79,0,1,39,2,55,2074,1672539808
8610,1042,2062,1404.0,0,0,24,1,38,2062,1672539809
8611,1033,2062,5422.19,0,1,46,4,22,2062,1672539810
8612,1021,2045,314.53,0,0,5,1,36,2045,1672539811
8613,1100,2025,114.75,1,0,1,1,59,2025,1672539812
8614,1010,2081,4494.61,1,0,28,1,58,2081,1672539813
8615,1036,2074,6407.07,1,1,14,0,33,2074,1672539814
8616,1100,2052,7580.12,1,0,27,1,44,2052,1672539815
8617,1008,2058,9018.96,0,1,8,1,56,2058,1672539816
8618,1049,2028,4066.99,1,2,42,1,28,2028,1672539817
8619,1050,2059,1319.51,1,2,5,2,20,2059,1672539818
8620,1043,2080,3539.66,1,3,9,4,21,2080,1672539819
8621,1008,2034,9943.11,0,3,34,3,55,2034,1672539820
8622,1034,2070,3666.07,1,1,32,0,24,2070,1672539821
8623,1034,2057,3658.01,1,3,19,3,67,2057,1672539822
8624,1023,2016,719.35,0,0,3,1,27,2016,1672539823
8625,1057,2096,9549.38,0,1,46,1,40,2096,1672539824
8626,1009,2036,6812.14,0,3,33,2,63,2036,1672539825
8627,1063,2084,687.84,0,0,42,5,69,2084,1672539826
8628,1026,2099,2311.69,0,0,8,3,50,2099,1672539827
8629,1079,2066,7261.1,0,1,5,4,41,2066,1672539828
8630,1051,2044,9511.77,1,2,30,1,33,2044,1672539829
8631,1023,2044,4237.37,0,0,13,2,37,2044,1672539830
8632,1083,2024,8091.54,1,3,2,3,65,2024,1672539831
8633,1063,2033,3167.17,1,3,44,3,21,2033,1672539832
8634,1014,2044,549.15,1,1,25,0,26,2044,1672539833
8635,1019,2063,5270.33,1,3,37,3,56,2063,1672539834
8636,1070,2099,5725.1,1,3,39,0,49,2099,1672539835
8637,1099,2071,3740.46,0,1,15,1,19,2071,1672539836
8638,1056,2059,1800.63,0,1,34,3,50,2059,1672539837
8639,1028,2085,3029.2,0,3,10,3,54,2085,1672539838
8640,1079,2013,2099.8,0,1,5,0,40,2013,1672539839
8641,1083,2086,5911.4,1,3,18,4,33,2086,1672539840
8642,1014,2044,3082.83,0,0,21,1,50,2044,1672539841
8643,1057,2098,5676.0,0,2,9,1,68,2098,1672539842
8644,1092,2067,575.58,1,3,35,5,63,2067,1672539843
8645,1034,2034,3760.01,1,1,29,5,56,2034,1672539844
8646,1014,2009,2649.5,0,1,34,1,48,2009,1672539845
8647,1005,2047,7455.92,1,1,38,4,19,2047,1672539846
8648,1010,2055,2145.8,0,3,39,4,45,2055,1672539847
8649,1010,2083,6803.29,0,2,49,0,60,2083,1672539848
8650,1074,2004,3205.54,0,0,38,4,34,2004,1672539849
8651,1094,2070,9390.3,0,0,37,0,20,2070,1672539850
8652,1033,2017,9179.83,1,0,26,3,22,2017,1672539851
8653,1100,2013,5839.41,1,1,9,5,31,2013,1672539852
8654,1058,2030,3199.99,1,1,33,3,49,2030,1672539853
8655,1003,2059,4607.75,0,3,37,5,35,2059,1672539854
8656,1064,2015,5730.97,0,3,16,0,53,2015,1672539855
8657,1020,2016,7356.04,1,0,1,5,54,2016,1672539856
8658,1084,2071,7587.13,0,2,50,4,43,2071,1672539857
8659,1082,2092,9324.73,0,2,42,3,49,2092,1672539858
8660,1001,2038,6375.88,0,1,12,5,53,2038,1672539859
8661,1005,2017,5319.86,1,1,36,5,69,2017,1672539860
8662,1086,2045,4352.93,1,0,19,4,26,2045,1672539861
8663,1050,2040,7438.51,1,1,4,3,45,2040,1672539862
8664,1035,2058,3010.44,1,0,24,1,32,2058,1672539863
8665,1020,2056,7187.86,0,0,10,5,49,2056,1672539864
8666,1090,2071,5811.56,1,0,5,0,42,2071,1672539865
8667,1043,2011,4302.56,0,1,33,0,56,2011,1672539866
8668,1051,2065,3889.55,0,3,23,5,26,2065,1672539867
8669,1074,2024,1239.32,1,1,4,1,34,2024,1672539868
8670,1001,2051,2358.16,0,2,21,2,43,2051,1672539869
8671,1066,2066,8812.26,1,0,25,1,22,2066,1672539870
8672,1091,2025,7137.7,1,2,4,2,18,2025,1672539871
8673,1099,2019,4954.01,0,1,36,5,39,2019,1672539872
8674,1063,2088,6275.74,1,3,13,3,64,2088,1672539873
8675,1062,2029,5600.07,1,0,48,0,54,2029,1672539874
8676,1056,2100,3965.92,0,2,7,4,58,2100,1672539875
8677,1052,2003,9548.91,0,2,37,0,56,2003,1672539876
8678,1094,2026,3748.81,0,2,7,0,59,2026,1672539877
8679,1100,2094,4692.39,1,0,10,3,33,2094,1672539878
8680,1009,2096,7722.25,0,1,42,5,25,2096,1672539879
8681,1070,2046,9705.99,1,1,27,3,52,2046,1672539880
8682,1029,2068,9938.26,1,1,4,2,19,2068,1672539881
8683,1001,2077,6943.71,0,3,17,4,36,2077,1672539882
8684,1050,2100,8477.17,0,3,45,0,60,2100,1672539883
8685,1089,2020,8014.88,0,1,47,5,37,2020,1672539884
8686,1100,2073,896.13,1,0,35,4,67,2073,1672539885
8687,1062,2068,2660.94,0,3,23,5,49,2068,1672539886
8688,1016,2068,8556.83,0,0,48,1,56,2068,1672539887
8689,1073,2007,8059.05,0,3,34,1,36,2007,1672539888
8690,1069,2069,1011.61,1,0,37,3,19,2069,1672539889
8691,1046,2047,1864.23,0,3,27,4,38,2047,1672539890
8692,1043,2070,265.08,1,2,21,2,20,2070,1672539891
8693,1088,2030,3605.21,1,1,17,1,69,2030,1672539892
8694,1039,2089,4893.8,1,2,40,4,65,2089,1672539893
8695,1052,2068,2177.97,0,0,36,5,62,2068,1672539894
8696,1008,2022,8504.59,1,1,5,3,38,2022,1672539895
8697,1081,2048,1445.13,1,0,36,2,68,2048,1672539896
8698,1083,2021,7067.62,1,0,18,4,24,2021,1672539897
8699,1012,2013,6989.04,1,3,18,1,39,2013,1672539898
8700,1047,2088,2134.89,0,2,1,1,55,2088,1672539899
8701,1069,2022,6829.3,1,1,39,3,35,2022,1672539900
8702,1044,2082,2111.23,0,3,16,3,56,2082,1672539901
8703,1011,2082,9982.93,1,2,35,2,18,2082,1672539902
8704,1059,2080,4054.68,0,1,28,1,44,2080,1672539903
8705,1098,2029,2598.17,0,3,23,5,66,2029,1672539904
8706,1099,2097,1868.57,0,2,20,1,21,2097,1672539905
8707,1038,2092,5611.1,0,2,30,2,33,2092,1672539906
8708,1083,2020,1342.38,0,2,5,4,39,2020,1672539907
8709,1026,2070,2408.33,1,3,40,1,44,2070,1672539908
8710,1023,2079,1647.02,1,0,50,3,58,2079,1672539909
8711,1071,2055,3953.88,0,0,12,3,68,2055,1672539910
8712,1006,2026,8040.9,1,2,32,3,28,2026,1672539911
8713,1050,2036,9641.87,0,3,42,5,47,2036,1672539912
8714,1085,2007,3766.86,0,2,4,2,18,2007,1672539913
8715,1025,2052,8596.07,0,3,44,1,42,2052,1672539914
8716,1039,2038,6530.88,1,2,24,3,22,2038,1672539915
8717,1090,2050,2590.29,0,0,17,5,19,2050,1672539916
8718,1050,2067,4398.57,1,0,33,0,60,2067,1672539917
8719,1014,2054,9185.28,1,0,30,4,41,2054,1672539918
8720,1081,2061,6223.28,1,1,20,3,20,2061,1672539919
8721,1089,2060,7094.0,0,3,34,4,21,2060,1672539920
8722,1046,2042,2246.11,1,3,31,5,67,2042,1672539921
8723,1063,2018,5353.83,1,1,3,3,56,2018,1672539922
8724,1011,2093,3388.1,0,2,22,2,24,2093,1672539923
8725,1081,2039,1415.51,1,0,26,2,49,2039,1672539924
8726,1057,2001,1375.24,1,1,25,5,69,2001,1672539925
8727,1095,2010,6863.25,1,1,10,4,24,2010,1672539926
8728,1025,2033,226.69,1,1,15,0,57,2033,1672539927
8729,1018,2091,948.27,0,2,2,4,58,2091,1672539928
8730,1005,2072,6890.51,1,2,47,5,41,2072,1672539929
8731,1025,2086,11.33,0,3,4,2,33,2086,1672539930
8732,1004,2040,4238.57,1,1,24,3,46,2040,1672539931
8733,1093,2027,1897.1,1,2,26,0,27,2027,1672539932
8734,1076,2094,7613.84,0,1,1,1,53,2094,1672539933
8735,1031,2079,1760.12,1,0,38,1,24,2079,1672539934
8736,1063,2077,2796.21,1,1,42,5,47,2077,1672539935
8737,1050,2009,1391.62,1,2,20,5,48,2009,1672539936
8738,1009,2008,9615.66,0,1,18,1,65,2008,1672539937
8739,1070,2097,4951.49,1,3,41,0,34,2097,1672539938
8740,1083,2053,715.32,1,0,26,2,18,2053,1672539939
8741,1040,2018,5913.99,0,3,7,2,53,2018,1672539940
8742,1064,2019,1502.01,0,3,24,3,57,2019,1672539941
8743,1069,2062,6085.0,1,0,1,1,53,2062,1672539942
8744,1058,2021,7998.96,1,3,7,0,51,2021,1672539943
8745,1003,2098,4837.88,1,2,9,5,37,2098,1672539944
8746,1005,2032,8200.58,0,1,50,3,48,2032,1672539945
8747,1044,2051,8621.56,0,1,44,5,54,2051,1672539946
8748,1008,2021,3289.27,1,1,50,4,46,2021,1672539947
8749,1044,2083,2694.6,0,1,47,5,41,2083,1672539948
8750,1093,2054,3427.54,0,1,15,3,60,2054,1672539949
8751,1006,2051,8968.02,1,1,22,4,31,2051,1672539950
8752,1052,2076,585.21,0,0,4,0,22,2076,1672539951
8753,1016,2025,9260.55,0,2,27,4,68,2025,1672539952
8754,1028,2032,3242.84,1,2,26,0,61,2032,1672539953
8755,1084,2045,5688.26,0,2,41,1,64,2045,1672539954
8756,1086,2010,6097.42,0,0,24,2,25,2010,1672539955
8757,1067,2029,703.71,1,1,25,3,41,2029,1672539956
8758,1059,2036,5515.63,0,1,28,3,65,2036,1672539957
8759,1087,2018,2219.16,0,2,4,5,36,2018,1672539958
8760,1069,2052,304.25,0,1,24,2,38,2052,1672539959
8761,1020,2016,7169.04,0,3,2,3,65,2016,1672539960
8762,1095,2093,3939.54,1,1,23,3,22,2093,1672539961
8763,1075,2095,2850.62,0,1,40,2,44,2095,1672539962
8764,1030,2075,2466.09,0,0,2,3,37,2075,1672539963
8765,1010,2087,6737.61,1,0,33,0,31,2087,1672539964
8766,1005,2020,1851.21,0,1,24,5,65,2020,1672539965
8767,1095,2027,7586.1,0,3,42,0,33,2027,1672539966
8768,1019,2057,9929.02,1,2,24,1,62,2057,1672539967
8769,1063,2019,7249.82,0,3,45,3,59,2019,1672539968
8770,1084,2087,1513.97,0,0,30,4,55,2087,1672539969
8771,1003,2036,1291.53,0,0,28,2,51,2036,1672539970
8772,1061,2098,4499.51,0,0,22,2,26,2098,1672539971
8773,1080,2042,4673.95,1,3,32,1,51,2042,1672539972
8774,1006,2002,2045.48,1,2,35,1,52,2002,1672539973
8775,1032,2082,763.57,0,0,37,2,33,2082,1672539974
8776,1090,2016,8868.16,0,0,14,5,42,2016,1672539975
8777,1084,2067,5067.26,1,2,31,1,68,2067,1672539976
8778,1017,2040,9601.3,1,2,37,2,47,2040,1672539977
8779,1002,2068,9549.87,1,1,45,3,18,2068,1672539978
8780,1023,2014,4024.07,1,1,16,1,20,2014,1672539979
8781,1081,2099,2994.39,1,1,38,3,55,2099,1672539980
8782,1007,2081,4786.64,0,0,7,1,47,2081,1672539981
8783,1040,2077,9255.88,0,3,39,2,34,2077,1672539982
8784,1013,2061,4435.07,1,2,20,4,24,2061,1672539983
8785,1059,2030,2081.28,1,1,32,1,70,2030,1672539984
8786,1079,2085,3621.45,0,1,18,4,53,2085,1672539985
8787,1022,2057,2388.02,1,1,15,3,53,2057,1672539986
8788,1076,2039,7977.73,0,0,30,2,44,2039,1672539987
8789,1009,2016,3357.23,0,1,10,1,53,2016,1672539988
8790,1014,2070,3138.79,0,1,37,4,68,2070,1672539989
8791,1015,2096,6242.81,1,3,38,2,26,2096,1672539990
8792,1064,2079,7963.53,1,1,3,4,67,2079,1672539991
8793,1077,2059,1361.37,1,1,46,5,53,2059,1672539992
8794,1079,2020,2883.76,1,2,13,4,61,2020,1672539993
8795,1029,2010,7281.98,1,3,21,0,63,2010,1672539994
8796,1009,2097,385.56,0,0,10,3,49,2097,1672539995
8797,1026,2093,4734.44,1,3,6,0,64,2093,1672539996
8798,1055,2044,7083.51,1,2,45,1,40,2044,1672539997
8799,1044,2035,7281.97,0,0,50,4,49,2035,1672539998
8800,1095,2006,1331.44,1,3,50,3,24,2006,1672539999
8801,1087,2049,4965.63,1,0,37,1,55,2049,1672540000
8802,1052,2033,194.84,1,3,47,0,61,2033,1672540001
8803,1042,2015,6483.56,0,0,25,2,52,2015,1672540002
8804,1016,2081,4348.95,0,0,2,1,52,2081,1672540003
8805,1088,2060,7817.2,0,0,38,1,47,2060,1672540004
8806,1074,2055,3674.57,0,1,8,1,70,2055,1672540005
8807,1070,2075,1678.37,1,0,2,4,29,2075,1672540006
8808,1018,2022,4539.9,0,2,9,4,58,2022,1672540007
8809,1042,2091,1385.82,0,1,30,1,67,2091,1672540008
8810,1028,2089,5696.05,1,3,28,2,61,2089,1672540009
8811,1098,2063,34.18,1,1,18,3,30,2063,1672540010
8812,1006,2098,9260.21,0,2,32,5,21,2098,1672540011
8813,1076,2038,8305.76,1,0,5,3,61,2038,1672540012
8814,1023,2029,147.8,1,0,49,2,46,2029,1672540013
8815,1043,2067,409.7,0,0,50,3,39,2067,1672540014
8816,1009,2014,7068.82,1,0,20,2,62,2014,1672540015
8817,1016,2012,1917.19,0,2,12,3,40,2012,1672540016
8818,1036,2094,5088.48,0,1,17,5,48,2094,1672540017
8819,1019,2078,9821.3,1,1,44,3,53,2078,1672540018
8820,1097,2077,6346.58,1,3,42,0,44,2077,1672540019
8821,1054,2047,7940.66,0,3,15,1,70,2047,1672540020
8822,1022,2031,9438.93,1,0,11,2,59,2031,1672540021
8823,1090,2086,8831.55,1,0,6,2,24,2086,1672540022
8824,1048,2064,7956.68,1,1,7,2,42,2064,1672540023
8825,1071,2090,9459.18,1,2,5,1,38,2090,1672540024
8826,1022,2056,7292.0,1,1,41,3,53,2056,1672540025
8827,1057,2054,2834.42,0,0,38,1,34,2054,1672540026
8828,1032,2008,4483.69,1,3,4,4,24,2008,1672540027
8829,1075,2082,3157.46,0,1,9,2,65,2082,1672540028
8830,1006,2014,4862.16,0,0,28,4,69,2014,1672540029
8831,1018,2099,5866.12,0,3,42,0,30,2099,1672540030
8832,1013,2036,1053.83,1,2,27,1,18,2036,1672540031
8833,1081,2093,9253.86,1,3,49,3,20,2093,1672540032
8834,1079,2094,9809.59,1,0,44,4,64,2094,1672540033
8835,1049,2036,6992.84,1,1,9,1,57,2036,1672540034
8836,1100,2033,5711.62,1,3,16,0,31,2033,1672540035
8837,1021,2082,4849.21,1,2,32,0,28,2082,1672540036
8838,1003,2066,5747.41,1,1,29,2,28,2066,1672540037
8839,1063,2043,5421.42,0,2,13,3,19,2043,1672540038
8840,1011,2054,2785.19,1,3,41,4,44,2054,1672540039
8841,1001,2086,9972.59,1,2,36,0,36,2086,1672540040
8842,1001,2033,7898.04,1,0,7,1,43,2033,1672540041
8843,1023,2046,2584.3,0,1,15,5,29,2046,1672540042
8844,1012,2011,9139.81,0,3,16,0,19,2011,1672540043
8845,1091,2002,5065.8,1,3,1,1,44,2002,1672540044
8846,1084,2013,353.47,1,0,40,3,59,2013,1672540045
8847,1076,2092,7403.53,1,1,35,0,45,2092,1672540046
8848,1037,2063,8888.55,0,1,16,5,49,2063,1672540047
8849,1054,2032,8140.54,0,1,7,5,29,2032,1672540048
8850,1089,2075,151.92,1,3,17,2,57,2075,1672540049
8851,1099,2064,2828.14,0,1,24,3,50,2064,1672540050
8852,1061,2029,7024.98,0,0,11,2,33,2029,1672540051
8853,1089,2076,6621.77,0,3,16,0,44,2076,1672540052
8854,1017,2056,1437.8,0,3,32,1,67,2056,1672540053
8855,1027,2086,4175.29,0,2,35,3,23,2086,1672540054
8856,1019,2035,8725.21,1,2,50,1,55,2035,1672540055
8857,1082,2014,2973.02,1,2,1,0,58,2014,1672540056
8858,1035,2100,1284.31,1,0,14,5,37,2100,1672540057
8859,1067,2091,7455.56,0,1,20,3,63,2091,1672540058
8860,1058,2063,9753.84,0,1,25,2,23,2063,1672540059
8861,1053,2072,2580.03,1,1,14,1,64,2072,1672540060
8862,1031,2078,3816.25,1,0,13,4,19,2078,1672540061
8863,1023,2073,1316.32,0,1,48,5,29,2073,1672540062
8864,1079,2049,1577.92,0,2,12,3,50,2049,1672540063
8865,1089,2078,5485.05,1,3,33,3,62,2078,1672540064
8866,1005,2067,7041.85,0,1,29,1,60,2067,1672540065
8867,1077,2086,8806.4,0,1,17,5,62,2086,1672540066
8868,1024,2049,8057.76,1,3,41,2,29,2049,1672540067
8869,1092,2006,755.55,0,1,10,1,56,2006,1672540068
8870,1064,2078,8671.57,0,2,24,2,43,2078,1672540069
8871,1079,2014,1052.25,0,1,27,2,30,2014,1672540070
8872,1012,2076,6163.02,0,1,21,4,64,2076,1672540071
8873,1081,2083,5628.22,0,1,26,0,66,2083,1672540072
8874,1039,2013,3400.95,1,1,36,0,50,2013,1672540073
8875,1045,2074,2522.26,0,3,26,0,61,2074,1672540074
8876,1054,2013,50.8,0,1,27,5,18,2013,1672540075
8877,1001,2016,741.61,1,2,49,1,29,2016,1672540076
8878,1072,2098,6853.71,1,2,35,2,45,2098,1672540077
8879,1031,2031,4375.0,0,1,3,5,37,2031,1672540078
8880,1025,2047,6993.13,1,2,48,2,66,2047,1672540079
8881,1016,2075,9192.87,1,3,43,4,56,2075,1672540080
8882,1068,2087,1641.86,0,2,22,4,59,2087,1672540081
8883,1013,2091,9097.09,0,3,36,1,65,2091,1672540082
8884,1080,2078,8168.04,1,2,3,2,27,2078,1672540083
8885,1047,2054,9721.97,1,2,3,4,67,2054,1672540084
8886,1098,2051,7034.96,0,1,4,0,53,2051,1672540085
8887,1070,2092,3048.82,1,2,46,4,21,2092,1672540086
8888,1065,2096,4982.1,0,0,24,2,32,2096,1672540087
